"","vote16","protest","vote20jb","vote20bs","apppres7","econpres7","covidpres7","healthcarepres7","dtleader1","dtleader2","econnow","confecon","taxecon","hlthcare2","covid1","covid2","covid_elect","impeach1","impeach2","inc_anes","inc_cpsmod"
"1658",2,0,2,3,4,3,88,4,88,4,3,2,4,2,3,2,3,4,3,66,7
"1659",1,0,1,1,1,2,88,1,88,1,4,3,2,3,3,3,3,1,1,66,22
"1660",1,0,1,1,2,3,88,3,88,2,1,5,3,2,1,1,1,3,2,22,66
"1661",2,0,2,2,5,4,88,2,88,4,2,5,7,2,1,1,1,2,4,66,66
"1662",4,0,4,1,5,2,88,4,88,3,5,4,2,1,3,2,2,6,2,66,66
"1663",1,0,1,2,1,1,88,2,88,2,1,5,7,4,2,1,2,7,1,66,66
"1664",2,0,2,2,3,3,88,3,88,3,3,4,2,2,1,1,2,3,3,66,66
"1665",1,0,1,1,1,2,88,2,88,1,2,2,3,2,3,3,2,7,1,18,66
"1666",2,0,3,2,7,7,88,7,88,5,5,5,7,5,1,1,4,1,7,1,66
"1667",1,0,1,1,2,2,88,2,88,2,5,4,2,4,3,1,2,7,1,66,66
"1668",2,0,2,2,7,6,88,7,88,5,5,3,6,1,4,2,3,1,7,66,66
"1669",1,0,1,1,2,3,88,3,88,3,5,5,4,4,2,1,3,7,1,66,66
"1670",4,0,2,2,7,7,88,7,88,5,5,5,7,3,4,1,3,1,7,66,10
"1671",4,0,4,4,7,3,88,2,88,1,2,2,1,4,4,3,2,1,2,66,15
"1672",2,1,2,2,7,6,88,7,88,5,5,4,6,2,2,2,3,1,7,66,3
"1673",4,0,4,4,7,6,88,7,88,5,5,4,4,1,4,3,3,1,7,66,66
"1674",1,0,1,1,2,2,88,2,88,2,2,2,2,1,4,3,1,7,1,66,66
"1675",1,0,1,1,3,1,88,3,88,4,4,2,2,1,4,4,2,6,2,66,66
"1676",4,0,4,4,7,7,88,7,88,5,5,5,5,4,1,1,4,1,7,66,66
"1677",1,0,1,1,2,1,88,4,88,1,2,2,3,1,1,2,1,7,1,66,66
"1678",2,0,3,2,7,7,88,7,88,5,5,5,6,2,2,1,3,1,7,10,66
"1679",1,0,1,1,1,1,88,1,88,1,1,1,1,1,5,5,4,7,1,15,66
"1680",4,0,1,1,2,2,88,2,88,2,3,3,1,3,2,2,3,6,6,66,66
"1681",2,0,3,2,4,4,88,7,88,4,5,5,4,5,1,1,3,4,4,66,66
"1682",4,0,1,2,1,1,88,1,88,1,3,1,1,2,1,1,4,1,1,66,2
"1683",2,0,2,2,7,7,88,7,88,5,5,1,4,1,1,5,4,4,4,66,5
"1684",1,0,1,1,2,2,88,4,88,3,3,2,2,5,4,4,3,7,1,66,66
"1685",1,0,1,1,1,1,88,2,88,1,2,2,1,3,3,3,2,7,1,66,2
"1686",4,1,4,4,1,1,88,1,88,5,1,1,1,1,1,1,1,1,7,66,11
"1687",2,0,2,2,7,7,88,7,88,5,5,5,7,4,4,1,3,4,4,66,22
"1688",2,0,2,2,7,7,88,7,88,5,4,3,5,2,4,2,3,1,7,5,66
"1689",2,0,2,2,7,3,88,5,88,5,2,3,6,2,3,1,2,1,7,22,66
"1690",4,0,3,2,4,5,88,5,88,5,2,2,5,4,5,1,3,4,5,19,66
"1691",4,0,1,1,2,4,88,4,88,1,2,5,4,3,1,1,2,7,1,4,66
"1692",1,0,1,1,3,1,88,1,88,3,5,4,5,4,4,1,3,7,1,66,10
"1693",1,0,1,1,1,1,88,1,88,1,1,1,1,5,1,1,2,7,1,66,21
"1694",4,0,2,2,7,6,88,6,88,5,5,5,4,4,1,1,3,1,7,6,66
"1695",4,0,1,1,3,3,88,2,88,3,5,5,6,4,2,1,4,6,2,66,66
"1696",4,0,1,1,1,1,88,1,88,1,2,2,4,3,2,3,3,7,1,66,66
"1697",2,0,2,2,7,7,88,7,88,5,5,5,6,4,2,2,3,1,7,66,66
"1698",2,0,2,2,7,7,88,7,88,5,5,4,6,5,4,1,2,2,7,8,66
"1699",4,0,1,1,3,2,88,4,88,4,3,4,3,2,3,2,4,6,2,66,11
"1700",1,0,1,1,1,1,88,1,88,1,1,3,2,1,3,3,2,7,1,66,15
"1701",4,0,1,1,1,1,88,3,88,2,5,4,4,3,1,1,4,6,4,66,66
"1702",2,0,3,2,7,7,88,7,88,5,4,4,5,4,3,3,2,1,7,66,2
"1703",4,0,4,4,4,4,88,4,88,5,3,3,4,3,3,3,3,4,4,66,66
"1704",2,0,2,2,7,7,88,7,88,5,5,5,7,5,1,1,2,1,7,66,13
"1705",4,0,1,1,1,2,88,2,88,2,5,2,4,3,2,3,2,7,1,66,66
"1706",2,0,2,3,6,6,88,4,88,4,5,4,4,5,3,2,3,1,7,66,7
"1707",1,1,1,1,2,2,88,2,88,2,4,4,1,2,5,2,2,7,1,66,66
"1708",1,0,4,4,7,5,88,6,88,5,5,1,1,1,1,1,4,1,1,21,66
"1709",1,1,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,1,1,11,66
"1710",1,0,1,1,1,1,88,1,88,1,2,2,1,3,3,2,2,7,1,66,13
"1711",4,0,4,4,7,7,88,7,88,5,5,5,7,5,1,1,3,1,1,66,66
"1712",1,0,1,1,1,1,88,1,88,1,1,5,2,5,1,1,1,1,1,16,66
"1713",2,0,2,2,6,7,88,7,88,5,5,4,5,5,3,2,2,1,7,66,2
"1714",2,0,2,2,7,5,88,6,88,5,4,4,4,3,1,1,2,2,6,66,15
"1715",1,0,1,1,1,1,88,1,88,1,1,3,1,1,4,4,2,7,1,21,66
"1716",2,0,2,2,6,3,88,7,88,5,5,4,5,3,3,2,3,6,3,20,66
"1717",2,0,2,2,7,5,88,7,88,5,3,2,5,2,3,3,3,3,5,66,7
"1718",1,0,1,1,1,1,88,2,88,2,1,1,1,2,5,2,1,7,1,66,66
"1719",2,0,2,1,5,5,88,4,88,5,5,4,3,1,1,1,3,1,7,66,66
"1720",2,0,2,2,7,7,88,7,88,5,5,3,7,1,5,5,1,1,1,66,5
"1721",3,0,2,2,7,6,88,7,88,5,5,4,3,2,4,2,3,1,7,12,66
"1722",4,0,1,1,3,2,88,4,88,4,2,2,3,2,3,1,3,6,1,66,7
"1723",2,1,3,2,7,7,88,7,88,5,5,4,7,5,3,1,3,1,7,7,66
"1724",1,1,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,2,1,66,66
"1725",1,1,2,2,3,3,88,2,88,2,2,2,2,2,2,3,2,4,4,66,66
"1726",1,0,1,1,1,1,88,1,88,1,1,3,1,3,4,3,2,4,4,66,24
"1727",2,0,2,2,6,6,88,7,88,5,3,3,6,3,4,2,3,2,7,21,66
"1728",4,0,2,2,5,3,88,2,88,1,1,4,6,5,5,1,2,5,2,66,6
"1729",4,0,3,2,7,7,88,7,88,5,5,5,7,5,2,1,4,1,7,66,9
"1730",1,0,2,1,5,2,88,3,88,4,4,5,3,2,2,1,2,6,2,66,13
"1731",1,0,1,1,1,1,88,2,88,1,5,5,1,2,3,1,2,7,1,66,7
"1732",2,0,2,3,7,7,88,6,88,5,5,5,3,5,1,1,3,1,7,22,66
"1733",4,0,2,2,4,5,88,7,88,4,3,5,5,5,5,1,1,4,4,66,2
"1734",4,0,2,2,4,4,88,4,88,4,4,2,3,1,5,4,2,2,4,66,5
"1735",1,0,1,1,2,2,88,4,88,2,1,3,1,3,2,3,1,2,2,66,23
"1736",1,1,2,3,3,6,88,6,88,3,3,2,3,4,4,2,2,4,4,66,10
"1737",2,0,2,2,7,7,88,7,88,5,4,3,4,5,4,1,3,4,5,66,11
"1738",2,1,2,2,4,7,88,7,88,5,3,2,3,3,2,1,1,3,5,66,66
"1739",4,0,2,2,7,7,88,7,88,5,3,4,4,4,1,3,4,4,4,66,13
"1740",2,0,2,2,4,7,88,7,88,5,2,2,5,3,2,4,4,1,7,66,66
"1741",2,0,2,2,7,6,88,7,88,5,5,4,6,2,2,1,1,1,6,66,66
"1742",4,0,2,3,2,1,88,5,88,3,5,5,2,5,1,1,2,7,1,66,66
"1743",4,0,2,2,7,4,88,4,88,4,2,4,3,1,2,1,3,3,5,66,16
"1744",2,0,2,3,7,7,88,7,88,5,3,3,5,2,3,3,2,1,7,15,66
"1745",3,0,3,2,3,5,88,4,88,3,4,3,2,3,3,3,3,5,4,1,66
"1746",1,0,1,1,1,2,88,2,88,1,4,4,2,3,3,1,2,2,2,66,9
"1747",2,0,2,3,6,4,88,7,88,4,5,5,6,4,4,1,2,1,6,66,18
"1748",2,0,2,2,7,7,88,7,88,5,5,5,7,4,1,1,3,1,7,66,7
"1749",1,0,1,1,1,1,88,2,88,2,4,4,2,3,3,2,2,7,1,66,66
"1750",1,0,1,1,4,4,88,2,88,3,4,3,4,3,3,3,4,4,4,5,66
"1751",4,0,2,2,7,7,88,7,88,5,5,5,3,3,4,1,2,2,6,66,14
"1752",1,0,1,1,3,1,88,2,88,2,4,2,2,3,4,2,2,7,1,66,10
"1753",4,0,2,2,7,7,88,4,88,5,4,3,4,3,3,3,3,3,7,66,18
"1754",3,0,3,2,7,6,88,6,88,4,5,5,7,3,2,1,3,7,1,1,66
"1755",2,0,2,2,3,2,88,5,88,3,5,5,2,4,3,1,4,5,4,66,9
"1756",3,0,3,3,5,3,88,4,88,4,5,5,2,5,1,1,2,6,4,66,13
"1757",1,1,1,1,1,4,88,2,88,3,2,4,3,4,2,2,1,2,2,16,66
"1758",1,0,1,1,1,1,88,1,88,1,1,1,1,2,4,4,1,7,1,21,66
"1759",1,0,1,1,2,1,88,2,88,1,1,2,1,2,4,3,2,7,1,66,8
"1760",4,0,4,4,7,7,88,6,88,5,5,4,7,1,5,5,4,4,2,8,66
"1761",2,0,2,2,7,4,88,6,88,5,4,3,4,2,3,2,2,1,6,66,12
"1762",1,0,1,1,2,2,88,2,88,4,1,2,2,2,2,2,1,3,3,66,23
"1763",3,0,1,1,3,4,88,6,88,4,5,4,4,4,2,1,2,7,1,3,66
"1764",1,0,1,1,1,1,88,1,88,1,5,4,1,3,1,1,2,7,1,66,4
"1765",1,0,1,1,1,1,88,1,88,1,2,2,1,3,1,3,2,7,1,8,66
"1766",2,0,2,2,7,7,88,7,88,5,5,3,6,1,3,2,3,1,7,21,66
"1767",2,0,2,2,7,6,88,7,88,5,5,5,7,3,3,3,3,1,6,66,66
"1768",4,0,2,2,7,7,88,7,88,5,4,2,4,4,2,3,3,1,7,66,66
"1769",1,0,1,1,2,2,88,3,88,3,2,2,2,2,3,1,1,6,2,10,66
"1770",2,0,2,2,6,5,88,5,88,4,5,5,4,3,1,1,4,4,4,66,4
"1771",2,0,2,2,7,7,88,7,88,5,5,5,7,4,1,1,3,3,7,66,66
"1772",1,0,1,1,2,1,88,3,88,3,4,5,6,5,4,3,2,7,1,9,66
"1773",4,0,3,4,4,5,88,1,88,1,3,4,4,4,2,2,9,1,2,1,66
"1774",2,0,1,1,5,2,88,4,88,4,4,4,3,2,5,2,1,7,1,66,66
"1775",2,0,2,2,6,6,88,5,88,5,4,4,3,4,2,2,3,1,6,5,66
"1776",2,0,2,2,7,7,88,7,88,5,5,3,5,2,4,3,3,1,7,13,66
"1777",2,0,2,2,7,7,88,7,88,5,5,5,4,5,1,1,3,1,7,19,66
"1778",2,0,2,2,7,7,88,7,88,5,4,1,3,1,4,5,2,1,7,66,7
"1779",4,0,2,2,7,7,88,7,88,5,3,3,4,2,2,2,2,1,7,66,66
"1780",1,0,1,1,1,1,88,1,88,1,5,1,1,1,5,5,4,7,1,66,3
"1781",1,1,1,1,2,2,88,1,88,1,1,5,1,5,1,1,1,1,1,20,66
"1782",2,0,3,2,6,5,88,6,88,4,5,3,5,2,5,3,2,5,4,66,66
"1783",4,0,4,4,4,4,88,4,88,5,5,4,4,4,3,3,3,4,4,66,66
"1784",3,0,2,1,6,3,88,6,88,4,4,4,3,3,1,1,2,4,3,66,17
"1785",2,0,2,2,7,4,88,7,88,5,5,4,3,2,2,4,3,1,7,66,66
"1786",2,0,2,2,7,7,88,7,88,5,5,5,7,4,4,2,3,1,7,66,66
"1787",4,1,3,3,7,7,88,6,88,5,5,5,4,5,5,4,3,3,6,66,66
"1788",1,0,1,1,2,2,88,2,88,3,4,4,2,3,3,2,1,7,1,21,66
"1789",2,0,1,1,3,2,88,5,88,3,4,4,4,1,4,2,3,6,2,66,66
"1790",1,0,1,1,2,1,88,3,88,3,2,2,2,2,2,3,2,7,1,66,6
"1791",2,0,2,2,7,7,88,7,88,5,5,4,6,2,3,2,3,1,7,66,10
"1792",1,0,1,1,2,2,88,2,88,2,4,4,3,2,4,2,2,7,1,11,66
"1793",4,0,2,2,7,7,88,7,88,5,5,5,5,3,2,1,3,1,7,8,66
"1794",4,0,2,2,7,5,88,7,88,5,4,3,3,2,2,2,2,3,2,66,12
"1795",3,0,3,3,3,3,88,4,88,4,4,4,2,1,4,2,2,7,1,23,66
"1796",2,0,2,2,7,7,88,7,88,5,5,4,5,1,1,2,3,1,7,66,20
"1797",1,0,1,1,1,1,88,1,88,1,2,2,2,3,3,3,3,7,1,10,66
"1798",3,0,1,1,6,4,88,4,88,5,5,5,3,1,2,1,2,5,4,21,66
"1799",1,0,1,1,1,1,88,1,88,1,2,2,1,1,4,3,2,7,1,66,66
"1800",1,0,1,1,2,2,88,2,88,1,2,2,2,4,3,2,2,5,2,18,66
"1801",1,0,1,1,2,2,88,2,88,2,2,2,2,2,4,3,3,7,1,66,17
"1802",1,1,1,1,4,3,88,3,88,2,2,2,4,4,3,2,3,3,1,16,66
"1803",1,0,1,1,3,3,88,4,88,3,2,2,2,1,3,4,3,5,5,20,66
"1804",1,0,1,1,1,1,88,1,88,1,5,5,1,1,4,1,2,7,1,4,66
"1805",3,0,2,3,3,3,88,4,88,3,2,4,3,1,3,3,3,5,3,66,14
"1806",2,0,2,2,7,7,88,7,88,5,3,5,4,1,1,1,2,1,7,66,66
"1807",1,0,2,1,2,2,88,3,88,2,1,3,4,1,1,1,3,7,1,66,66
"1808",2,0,2,2,7,7,88,7,88,5,5,4,4,3,3,3,2,1,7,66,8
"1809",1,0,1,1,2,1,88,2,88,2,3,2,2,2,3,2,2,7,1,66,66
"1810",2,0,2,2,7,6,88,6,88,5,5,4,6,1,3,4,1,1,7,66,8
"1811",1,0,1,2,2,2,88,4,88,2,3,4,4,5,1,1,4,5,2,66,23
"1812",2,0,2,2,7,4,88,7,88,5,5,3,4,3,2,2,3,4,4,66,17
"1813",1,0,1,1,2,2,88,3,88,2,1,2,2,2,2,2,2,6,1,6,66
"1814",4,0,4,4,7,7,88,7,88,5,5,1,7,1,5,5,3,1,7,66,4
"1815",3,1,3,2,7,7,88,7,88,2,5,5,7,5,1,1,3,4,6,66,24
"1816",2,0,2,3,6,5,88,7,88,5,5,4,4,2,2,4,3,3,5,66,3
"1817",1,0,1,1,1,1,88,1,88,1,2,2,2,2,1,2,2,7,1,66,15
"1818",2,1,2,2,7,7,88,7,88,5,5,5,4,5,4,1,4,1,7,66,6
"1819",4,0,4,4,7,4,88,7,88,5,5,3,4,5,5,1,2,4,4,6,66
"1820",2,0,3,3,7,6,88,7,88,5,2,4,4,5,2,1,2,1,7,21,66
"1821",1,0,3,3,6,7,88,6,88,4,5,5,2,5,5,1,4,5,3,20,66
"1822",4,0,4,4,7,7,88,7,88,5,5,3,4,3,4,4,2,1,7,66,66
"1823",1,0,1,1,1,1,88,1,88,1,1,3,1,3,2,2,2,7,1,20,66
"1824",1,0,2,2,7,5,88,6,88,5,3,4,5,1,3,2,3,1,6,66,66
"1825",1,0,1,1,3,1,88,1,88,1,3,5,6,5,1,1,1,5,6,66,66
"1826",4,0,2,2,7,4,88,6,88,5,3,4,3,2,2,5,3,1,6,66,66
"1827",2,0,3,2,6,3,88,7,88,5,4,3,4,2,2,3,3,1,7,66,16
"1828",4,1,3,3,3,3,88,3,88,4,3,3,5,3,1,1,1,2,4,66,11
"1829",4,0,3,2,6,6,88,4,88,4,4,4,6,4,1,1,9,4,5,66,2
"1830",2,0,2,2,7,7,88,7,88,5,4,5,4,4,1,1,3,1,7,9,66
"1831",2,0,1,1,2,3,88,2,88,4,3,2,2,3,4,4,1,3,3,66,66
"1832",2,0,2,2,7,7,88,7,88,5,5,3,4,1,4,3,3,1,6,66,24
"1833",2,0,4,4,4,7,88,7,88,5,5,5,4,5,5,3,3,1,7,66,66
"1834",2,0,2,2,7,7,88,7,88,5,5,5,4,3,1,1,3,1,7,16,66
"1835",2,0,2,2,7,7,88,7,88,5,4,4,5,5,1,1,3,2,7,66,66
"1836",3,0,2,2,7,7,88,7,88,5,4,5,7,2,3,2,3,1,7,4,66
"1837",1,0,1,1,2,1,88,2,88,1,3,3,2,3,3,3,1,7,1,21,66
"1838",2,0,2,3,7,7,88,7,88,5,5,5,7,4,1,1,1,1,7,12,66
"1839",2,0,2,2,7,4,88,7,88,5,4,4,5,3,4,1,3,1,7,66,11
"1840",2,1,2,2,7,7,88,7,88,5,4,3,7,3,1,1,3,1,7,66,66
"1841",2,0,2,2,7,7,88,7,88,5,5,5,7,2,3,1,3,2,7,66,4
"1842",4,0,1,1,2,2,88,2,88,2,4,2,2,2,2,2,4,7,1,66,66
"1843",1,0,1,1,2,2,88,2,88,2,3,3,1,3,4,4,2,7,1,66,13
"1844",1,0,1,1,1,1,88,1,88,1,2,2,1,3,4,3,1,7,1,13,66
"1845",3,0,3,2,4,3,88,4,88,3,5,5,3,4,4,1,2,4,3,15,66
"1846",2,0,2,3,7,7,88,7,88,5,5,3,2,3,3,2,3,1,7,66,66
"1847",1,0,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,1,1,66,66
"1848",4,0,2,4,4,4,88,4,88,3,4,2,3,3,4,2,3,5,3,66,6
"1849",1,1,1,1,1,1,88,1,88,1,1,9,1,5,1,1,1,1,1,66,66
"1850",2,1,2,2,7,7,88,7,88,5,5,5,7,3,1,1,3,1,7,66,4
"1851",4,0,4,4,7,7,88,7,88,5,4,5,4,3,2,1,3,1,7,66,10
"1852",4,0,2,2,7,3,88,5,88,5,5,4,3,5,3,2,3,1,7,66,66
"1853",2,0,2,2,6,7,88,7,88,4,4,4,3,4,1,1,2,1,7,66,6
"1854",1,0,1,1,3,2,88,3,88,2,5,4,3,2,2,1,3,7,1,66,66
"1855",3,0,2,3,7,5,88,5,88,5,4,3,5,2,3,2,4,4,4,66,66
"1856",2,0,2,2,7,7,88,7,88,5,5,4,6,2,1,1,3,1,7,66,66
"1857",2,0,2,2,7,6,88,7,88,5,5,4,5,1,3,1,3,1,7,66,21
"1858",1,1,1,1,1,1,88,1,88,1,1,2,1,2,4,3,2,7,1,66,66
"1859",4,0,2,1,3,3,88,5,88,3,4,5,3,2,3,1,2,7,2,66,5
"1860",2,1,2,2,2,3,88,2,88,2,2,2,2,2,2,2,2,3,4,66,66
"1861",4,0,2,2,3,3,88,4,88,4,4,5,3,5,4,1,3,4,4,66,66
"1862",2,0,2,3,7,7,88,7,88,5,5,4,7,4,1,1,3,1,5,66,66
"1863",1,0,1,1,1,3,88,2,88,1,4,3,1,2,3,2,2,7,1,66,11
"1864",2,0,2,2,7,7,88,7,88,5,5,3,7,3,4,2,2,1,7,66,66
"1865",2,0,2,3,7,6,88,6,88,4,4,4,3,4,2,2,2,1,6,66,66
"1866",4,0,2,2,4,4,88,4,88,5,3,3,4,4,3,3,3,4,4,1,66
"1867",2,0,2,2,7,7,88,7,88,5,5,4,4,5,4,2,2,1,7,10,66
"1868",4,0,4,2,3,5,88,6,88,3,5,3,4,2,4,4,3,4,4,66,66
"1869",2,0,2,2,7,7,88,7,88,5,5,5,7,3,4,2,3,1,7,66,18
"1870",1,0,1,1,2,1,88,3,88,2,1,5,2,5,2,1,2,7,1,15,66
"1871",4,0,3,2,7,4,88,6,88,5,4,2,4,2,3,1,2,1,5,66,5
"1872",1,0,1,1,1,1,88,2,88,1,1,1,1,1,4,3,1,7,1,4,66
"1873",2,0,3,2,7,7,88,7,88,5,5,4,5,1,2,2,3,1,7,66,66
"1874",4,0,4,1,3,2,88,4,88,4,5,2,2,1,3,4,3,7,1,66,66
"1875",1,0,1,1,1,2,88,2,88,1,1,2,1,2,4,2,1,7,1,66,10
"1876",1,0,1,1,1,1,88,1,88,1,1,1,1,1,5,5,2,7,1,66,19
"1877",1,1,1,1,2,2,88,4,88,1,2,2,3,2,4,4,2,2,2,13,66
"1878",1,0,1,1,1,1,88,1,88,1,5,4,1,2,3,1,2,7,1,66,19
"1879",1,1,1,1,1,1,88,1,88,1,1,2,1,5,2,2,1,1,1,22,66
"1880",4,0,2,2,7,4,88,6,88,5,4,3,7,4,1,4,3,4,5,2,66
"1881",4,0,4,4,7,7,88,7,88,1,1,4,2,2,3,4,4,4,4,2,66
"1882",2,1,2,2,7,7,88,7,88,5,5,5,4,5,3,1,3,1,7,66,11
"1883",1,0,1,2,2,2,88,2,88,1,2,2,2,4,2,3,2,7,1,66,66
"1884",4,0,1,1,1,1,88,4,88,2,1,1,1,2,5,3,2,3,2,66,22
"1885",1,1,1,1,1,1,88,1,88,1,1,5,7,5,1,1,1,1,1,66,4
"1886",2,0,2,2,2,2,88,2,88,1,2,4,3,2,2,2,1,2,2,66,66
"1887",4,0,2,2,7,7,88,7,88,5,5,4,4,5,4,2,2,1,7,1,66
"1888",1,0,1,1,3,2,88,3,88,3,4,3,3,2,4,3,2,3,1,14,66
"1889",1,0,1,1,3,1,88,2,88,2,2,3,3,3,2,2,1,2,3,66,15
"1890",1,0,1,1,4,4,88,4,88,3,3,3,4,3,3,3,4,4,4,66,12
"1891",3,0,3,3,6,4,88,6,88,4,5,4,3,1,4,2,3,6,2,66,66
"1892",1,0,1,1,2,2,88,2,88,2,2,2,4,2,4,2,2,6,2,66,66
"1893",1,0,1,1,1,1,88,1,88,1,2,1,2,1,4,3,2,7,1,3,66
"1894",3,0,3,3,3,3,88,4,88,4,3,2,4,1,4,4,4,4,4,66,3
"1895",2,0,2,2,7,7,88,7,88,5,3,4,7,3,3,1,3,1,7,66,66
"1896",2,0,4,3,4,4,88,4,88,3,3,3,4,3,3,3,4,4,4,66,66
"1897",1,0,1,1,1,1,88,2,88,1,2,5,4,2,3,1,1,5,7,66,1
"1898",4,0,1,1,2,2,88,2,88,3,2,2,3,4,4,3,3,7,1,18,66
"1899",2,0,2,2,7,7,88,7,88,5,5,5,4,2,2,1,3,2,6,66,11
"1900",3,0,3,3,5,5,88,5,88,5,3,3,3,3,4,3,2,2,6,66,66
"1901",1,0,3,2,3,4,88,6,88,5,4,5,2,5,1,1,2,5,2,66,20
"1902",3,1,3,2,7,5,88,7,88,1,1,4,1,5,1,1,2,4,4,66,6
"1903",1,1,1,1,1,1,88,1,88,2,1,5,1,5,1,1,1,1,1,66,22
"1904",4,0,3,2,6,5,88,6,88,5,2,3,5,1,4,2,3,1,6,15,66
"1905",1,0,1,1,1,1,88,1,88,1,3,2,3,1,4,4,1,7,1,66,66
"1906",2,0,2,2,7,7,88,7,88,5,4,3,5,3,3,2,2,1,7,4,66
"1907",3,1,3,1,4,4,88,4,88,4,3,3,3,3,3,3,2,5,4,66,3
"1908",2,0,3,2,7,5,88,6,88,5,5,5,4,2,2,1,3,2,7,4,66
"1909",1,0,1,1,2,1,88,2,88,3,4,2,2,1,5,3,2,7,1,19,66
"1910",1,0,1,1,2,1,88,2,88,2,3,3,2,2,4,3,2,7,1,66,66
"1911",3,0,3,3,6,4,88,3,88,4,3,5,6,4,3,3,2,3,3,66,66
"1912",1,0,1,1,3,2,88,2,88,4,4,3,2,1,4,1,2,7,1,17,66
"1913",4,0,1,1,2,2,88,2,88,1,5,4,1,3,3,2,4,7,1,66,9
"1914",2,0,2,2,7,7,88,7,88,5,5,5,5,3,1,1,3,1,7,16,66
"1915",3,0,4,4,7,7,88,7,88,5,5,1,7,5,5,5,4,4,4,14,66
"1916",1,0,1,1,2,2,88,5,88,2,4,4,2,2,2,1,2,7,1,22,66
"1917",1,0,1,1,2,1,88,1,88,1,4,1,3,1,5,5,1,7,1,17,66
"1918",2,0,2,2,7,7,88,7,88,5,5,4,6,2,5,2,3,1,7,66,16
"1919",1,0,1,1,2,1,88,2,88,1,5,4,1,1,4,1,2,7,1,66,22
"1920",2,0,2,2,7,5,88,7,88,5,4,3,4,3,1,2,2,5,4,66,24
"1921",2,0,2,2,7,4,88,6,88,5,4,3,5,2,4,3,1,2,6,24,66
"1922",2,1,2,2,5,6,88,6,88,5,1,3,3,5,1,1,3,1,7,7,66
"1923",2,0,2,2,7,7,88,7,88,5,5,5,7,4,1,1,2,1,7,11,66
"1924",2,0,2,2,7,4,88,7,88,5,5,2,6,1,4,2,3,7,7,66,5
"1925",1,0,1,1,1,1,88,1,88,1,4,2,3,2,2,4,3,7,1,8,66
"1926",4,0,4,4,4,4,88,4,88,5,5,1,4,5,2,4,4,4,4,66,4
"1927",1,0,1,1,1,1,88,1,88,1,1,1,1,3,5,5,1,7,1,66,66
"1928",1,1,1,1,1,1,88,1,88,1,1,5,7,5,1,1,1,1,1,66,20
"1929",1,0,1,1,2,1,88,3,88,3,4,4,3,1,3,2,1,7,1,66,66
"1930",2,0,2,2,7,7,88,7,88,5,5,2,6,5,3,3,3,1,7,66,66
"1931",4,0,1,1,3,3,88,3,88,4,5,4,4,1,2,2,3,7,2,21,66
"1932",4,0,3,2,6,3,88,4,88,4,2,3,6,3,3,3,3,4,5,66,66
"1933",2,0,2,2,7,5,88,7,88,5,3,2,4,1,4,2,2,1,7,21,66
"1934",2,0,2,2,7,7,88,7,88,5,3,2,5,2,2,1,3,1,7,66,7
"1935",1,0,1,1,2,2,88,2,88,3,3,2,2,2,4,3,2,7,1,66,18
"1936",1,0,1,1,2,1,88,2,88,2,2,4,3,2,2,2,2,5,4,66,12
"1937",4,0,4,4,4,4,88,4,88,4,3,3,4,3,4,4,4,4,4,66,5
"1938",1,0,1,1,1,1,88,2,88,1,4,2,1,1,1,1,3,7,1,7,66
"1939",2,0,2,2,7,5,88,7,88,5,2,3,6,2,5,3,1,1,7,7,66
"1940",1,0,1,1,6,5,88,5,88,5,5,5,4,4,3,2,2,2,4,66,66
"1941",2,0,2,3,7,7,88,7,88,5,5,5,7,5,1,1,3,1,7,26,66
"1942",1,0,2,2,6,3,88,6,88,5,5,3,3,1,1,3,3,3,6,8,66
"1943",3,0,1,1,1,2,88,3,88,2,1,2,4,2,1,1,3,7,1,66,66
"1944",1,0,1,1,2,1,88,2,88,2,4,3,4,3,4,3,1,6,1,66,22
"1945",3,0,2,2,7,7,88,7,88,5,5,5,7,1,5,1,2,1,7,15,66
"1946",2,1,2,1,5,2,88,1,88,4,2,4,5,5,4,4,2,4,4,66,21
"1947",1,0,1,1,3,1,88,2,88,2,4,4,1,5,3,1,2,7,1,4,66
"1948",1,0,1,1,4,4,88,4,88,3,4,4,4,3,3,3,4,4,4,22,66
"1949",2,0,2,2,5,5,88,4,88,4,4,4,4,2,2,2,3,4,4,10,66
"1950",1,0,1,1,2,3,88,2,88,2,2,2,3,2,1,2,1,3,3,23,66
"1951",2,0,2,2,7,7,88,7,88,5,5,5,4,5,2,1,2,1,7,6,66
"1952",4,0,4,2,6,6,88,6,88,5,4,3,6,3,2,2,3,1,7,7,66
"1953",2,0,2,3,7,4,88,5,88,5,3,2,4,1,1,2,3,1,7,66,3
"1954",2,0,2,3,7,6,88,7,88,5,5,5,6,4,4,1,9,1,7,66,66
"1955",2,0,2,3,7,6,88,7,88,5,4,4,4,5,2,1,2,1,7,25,66
"1956",1,0,1,1,2,1,88,2,88,2,2,2,1,2,4,2,2,7,1,20,66
"1957",2,0,2,2,7,6,88,7,88,5,5,4,6,3,1,1,3,1,7,66,66
"1958",1,0,1,1,2,1,88,3,88,1,2,3,1,4,2,1,2,4,2,66,14
